order_id,customer_id,product_id,warehouse_id,order_date,quantity,unit_price,total_amount,order_status,payment_status
ORD00033877,CUST005260,PROD00302,WH009,2026-03-03 13:22:40,6,761.53,4569.18,DELIVERED,PENDING
ORD00033878,CUST004104,PROD00341,WH005,2025-02-09 17:45:41,10,304.91,3049.1,DELIVERED,PAID
ORD00033879,CUST006000,PROD00246,WH009,2025-04-21 00:19:43,2,404.17,808.34,DELIVERED,PENDING
ORD00033880,CUST002331,PROD00099,WH001,2025-02-24 01:49:10,1,1669.98,1669.98,SHIPPED,PAID
ORD00033881,CUST005224,PROD00364,WH002,2025-07-30 09:40:28,10,3495.94,34959.4,CANCELLED,PAID
ORD00033882,CUST007901,PROD00400,WH003,2025-05-29 11:45:29,5,1249.83,6249.15,DELIVERED,PAID
ORD00033883,CUST007542,PROD00408,WH004,2025-07-09 09:13:35,4,646.33,2585.32,DELIVERED,PAID
ORD00033884,CUST000326,PROD00370,WH007,2025-01-09 15:55:07,1,694.16,694.16,DELIVERED,PAID
ORD00033885,CUST005402,PROD00174,WH004,2026-04-18 21:29:16,2,1318.15,2636.3,DELIVERED,PAID
ORD00033886,CUST002696,PROD00253,WH006,2026-06-24 21:15:05,10,1489.03,14890.3,DELIVERED,PENDING
ORD00033887,CUST005664,PROD00135,WH009,2025-04-24 05:18:05,1,2604.35,2604.35,DELIVERED,PENDING
ORD00033888,CUST002957,PROD00155,WH003,2025-07-12 20:33:18,5,1269.11,6345.55,CANCELLED,PENDING
ORD00033889,CUST005763,PROD00157,WH006,2026-05-19 09:53:15,3,2259.62,6778.86,DELIVERED,PAID
ORD00033890,CUST001111,PROD00413,WH008,2026-01-03 19:56:57,4,1451.62,5806.48,DELIVERED,PAID
ORD00033891,CUST005684,PROD00118,WH010,2026-01-01 10:38:17,10,2205.33,22053.3,PROCESSING,PAID
ORD00033892,CUST003199,PROD00049,WH008,2025-12-16 02:27:55,7,448.74,3141.18,SHIPPED,PENDING
ORD00033893,CUST005852,PROD00126,WH007,2025-02-16 16:14:07,10,1507.56,15075.6,DELIVERED,PAID
ORD00033894,CUST003692,PROD00260,WH003,2026-02-24 14:30:13,1,2956.92,2956.92,SHIPPED,PAID
ORD00033895,CUST003076,PROD00309,WH006,2026-05-03 01:16:22,2,1136.85,2273.7,PROCESSING,PAID
ORD00033896,CUST003586,PROD00141,WH005,2025-01-26 10:25:16,1,729.13,729.13,PROCESSING,PAID
ORD00033897,CUST002739,PROD00096,WH001,2025-08-08 02:46:05,10,747.49,7474.9,DELIVERED,PAID
ORD00033898,CUST004683,PROD00103,WH007,2025-03-01 11:07:11,5,2594.27,12971.35,DELIVERED,PAID
ORD00033899,CUST009055,PROD00239,WH001,2026-04-07 02:18:02,8,910.09,7280.72,DELIVERED,PAID
ORD00033900,CUST007979,PROD00494,WH001,2026-01-29 09:30:32,6,789.88,4739.28,PROCESSING,PAID
ORD00033901,CUST005129,PROD00072,WH006,2026-07-28 23:32:21,1,1972.36,1972.36,SHIPPED,PAID
ORD00033902,CUST007745,PROD00330,WH004,2025-08-09 16:59:40,4,2707.27,10829.08,DELIVERED,PAID
ORD00033903,CUST006307,PROD00034,WH003,2026-03-19 11:35:14,5,338.54,1692.7,CANCELLED,PAID
ORD00033904,CUST004256,PROD00242,WH001,2025-06-01 22:14:52,10,511.43,5114.3,SHIPPED,PENDING
ORD00033905,CUST004019,PROD00074,WH006,2025-11-05 11:12:30,7,546.13,3822.91,PROCESSING,PAID
ORD00033906,CUST005550,PROD00498,WH001,2026-05-02 07:16:02,6,461.81,2770.86,PLACED,PAID
ORD00033907,CUST000920,PROD00439,WH006,2025-06-18 17:32:28,3,2847.78,8543.34,SHIPPED,PAID
ORD00033908,CUST005114,PROD00316,WH009,2026-03-07 11:24:23,2,2592.11,5184.22,DELIVERED,PAID
ORD00033909,CUST000574,PROD00209,WH001,2026-02-05 16:36:30,5,2997.47,14987.35,DELIVERED,PAID
ORD00033910,CUST006845,PROD00005,WH002,2025-12-01 12:05:49,3,911.4,2734.2,DELIVERED,PAID
ORD00033911,CUST004501,PROD00254,WH005,2026-02-12 12:43:13,6,387.41,2324.46,PROCESSING,REFUNDED
ORD00033912,CUST008025,PROD00478,WH007,2025-09-12 07:43:52,5,1721.72,8608.6,CANCELLED,PAID
ORD00033913,CUST005200,PROD00300,WH001,2025-09-30 00:21:11,1,725.71,725.71,SHIPPED,PAID
ORD00033914,CUST007947,PROD00233,WH008,2025-04-12 13:41:22,9,2245.06,20205.54,SHIPPED,PENDING
ORD00033915,CUST003373,PROD00097,WH002,2025-07-20 06:22:10,6,1411.58,8469.48,DELIVERED,PENDING
ORD00033916,CUST000664,PROD00046,WH006,2025-11-03 22:16:41,3,392.4,1177.2,PROCESSING,PAID
ORD00033917,CUST009295,PROD00074,WH007,2025-09-16 11:17:49,8,546.13,4369.04,DELIVERED,PAID
ORD00033918,CUST008148,PROD00282,WH005,2026-01-06 09:20:17,5,953.52,4767.6,DELIVERED,PAID
ORD00033919,CUST002950,PROD00363,WH003,2026-04-26 04:04:03,10,605.85,6058.5,DELIVERED,PAID
ORD00033920,CUST005655,PROD00133,WH004,2026-02-13 04:47:35,6,3260.85,19565.1,DELIVERED,PAID
ORD00033921,CUST006501,PROD00219,WH002,2025-10-21 08:00:23,9,1058.74,9528.66,DELIVERED,PENDING
ORD00033922,CUST003662,PROD00373,WH009,2025-08-28 10:53:05,5,1576.91,7884.55,DELIVERED,PAID
ORD00033923,CUST002812,PROD00447,WH003,2026-03-07 02:31:03,10,1899.81,18998.1,PLACED,PAID
ORD00033924,CUST005656,PROD00454,WH002,2025-08-04 04:46:11,7,1891.88,13243.16,SHIPPED,PENDING
ORD00033925,CUST004018,PROD00449,WH009,2025-10-31 03:48:52,8,1599.4,12795.2,DELIVERED,PAID
ORD00033926,CUST002332,PROD00442,WH009,2026-03-15 10:54:17,2,1003.32,2006.64,DELIVERED,PAID
ORD00033927,CUST009841,PROD00089,WH003,2026-06-10 01:08:29,2,2882.34,5764.68,DELIVERED,PAID
ORD00033928,CUST006095,PROD00186,WH006,2025-10-23 13:12:56,1,2528.95,2528.95,DELIVERED,PAID
ORD00033929,CUST008984,PROD00244,WH005,2025-11-15 19:41:36,5,2976.69,14883.45,DELIVERED,PAID
ORD00033930,CUST003479,PROD00110,WH004,2026-03-30 05:27:24,3,48.36,145.08,DELIVERED,PAID
ORD00033931,CUST005429,PROD00446,WH010,2026-05-11 14:38:15,3,899.19,2697.57,DELIVERED,PAID
ORD00033932,CUST000111,PROD00302,WH005,2025-07-14 15:52:58,8,761.53,6092.24,PROCESSING,REFUNDED
ORD00033933,CUST004643,PROD00049,WH010,2026-05-09 16:24:57,7,448.74,3141.18,DELIVERED,PENDING
ORD00033934,CUST002283,PROD00002,WH003,2025-07-14 19:14:35,1,528.33,528.33,PLACED,REFUNDED
ORD00033935,CUST003049,PROD00277,WH010,2025-12-17 17:34:41,2,372.84,745.68,DELIVERED,PAID
ORD00033936,CUST003528,PROD00262,WH005,2025-12-09 13:52:19,4,2733.28,10933.12,DELIVERED,PAID
ORD00033937,CUST007517,PROD00297,WH007,2025-09-25 12:05:16,6,2141.24,12847.44,SHIPPED,PENDING
ORD00033938,CUST001447,PROD00110,WH008,2025-08-25 09:03:43,1,48.36,48.36,SHIPPED,PAID
ORD00033939,CUST002647,PROD00300,WH008,2026-01-26 06:03:10,5,725.71,3628.55,CANCELLED,PAID
ORD00033940,CUST004131,PROD00158,WH003,2026-07-10 01:46:17,10,2415.56,24155.6,DELIVERED,REFUNDED
ORD00033941,CUST002517,PROD00341,WH007,2025-11-03 15:34:44,2,304.91,609.82,PROCESSING,PAID
ORD00033942,CUST009941,PROD00111,WH006,2025-01-31 18:35:55,6,2893.51,17361.06,CANCELLED,PAID
ORD00033943,CUST002661,PROD00124,WH005,2025-06-20 05:44:09,10,181.35,1813.5,DELIVERED,PENDING
ORD00033944,CUST004286,PROD00205,WH007,2025-12-13 17:21:32,2,688.78,1377.56,DELIVERED,PAID
ORD00033945,CUST002708,PROD00370,WH009,2025-09-24 15:53:17,10,694.16,6941.6,DELIVERED,PAID
ORD00033946,CUST009712,PROD00063,WH005,2025-12-26 18:28:12,8,625.98,5007.84,DELIVERED,PAID
ORD00033947,CUST005297,PROD00267,WH003,2025-07-02 14:05:19,10,1453.35,14533.5,SHIPPED,PAID
ORD00033948,CUST001023,PROD00478,WH001,2025-01-29 08:35:20,9,1721.72,15495.48,DELIVERED,PAID
ORD00033949,CUST000205,PROD00387,WH001,2026-05-25 09:26:52,6,2808.58,16851.48,DELIVERED,REFUNDED
ORD00033950,CUST006754,PROD00135,WH009,2025-07-30 05:50:10,6,2604.35,15626.1,PLACED,PAID
ORD00033951,CUST006577,PROD00043,WH010,2026-04-20 04:07:23,8,1683.49,13467.92,DELIVERED,PAID
ORD00033952,CUST009158,PROD00141,WH005,2026-08-04 12:06:20,5,729.13,3645.65,CANCELLED,REFUNDED
ORD00033953,CUST007837,PROD00056,WH003,2025-07-07 12:31:47,1,2502.85,2502.85,PROCESSING,PAID
ORD00033954,CUST007472,PROD00391,WH004,2025-09-11 08:14:58,7,2160.2,15121.4,DELIVERED,REFUNDED
ORD00033955,CUST008934,PROD00344,WH009,2026-06-15 11:42:43,4,2148.87,8595.48,DELIVERED,PAID
ORD00033956,CUST001542,PROD00363,WH010,2025-07-03 19:05:31,10,605.85,6058.5,PROCESSING,PAID
ORD00033957,CUST000682,PROD00123,WH008,2025-07-19 17:59:41,5,684.15,3420.75,DELIVERED,PAID
ORD00033958,CUST009164,PROD00036,WH007,2025-07-08 15:30:47,3,734.31,2202.93,CANCELLED,PAID
ORD00033959,CUST000691,PROD00392,WH003,2026-03-23 23:09:40,7,2047.42,14331.94,DELIVERED,PAID
ORD00033960,CUST005481,PROD00173,WH001,2025-08-25 02:48:17,3,2427.38,7282.14,DELIVERED,PENDING
ORD00033961,CUST003651,PROD00091,WH009,2025-03-17 21:25:05,10,773.73,7737.3,SHIPPED,PAID
ORD00033962,CUST000567,PROD00070,WH005,2025-12-29 06:15:00,1,942.67,942.67,DELIVERED,REFUNDED
ORD00033963,CUST003235,PROD00279,WH005,2026-03-15 14:27:22,3,2226.63,6679.89,PROCESSING,REFUNDED
ORD00033964,CUST000294,PROD00305,WH002,2025-06-20 10:11:17,1,515.0,515.0,DELIVERED,PENDING
ORD00033965,CUST000500,PROD00478,WH007,2026-07-17 23:23:40,6,1721.72,10330.32,SHIPPED,PAID
ORD00033966,CUST000967,PROD00309,WH007,2025-11-08 07:29:25,5,1136.85,5684.25,DELIVERED,PENDING
ORD00033967,CUST001057,PROD00495,WH007,2025-12-19 21:46:42,10,1380.89,13808.9,DELIVERED,PENDING
ORD00033968,CUST004980,PROD00257,WH010,2025-09-07 17:47:12,9,822.24,7400.16,DELIVERED,PAID
ORD00033969,CUST005651,PROD00135,WH006,2025-05-24 08:11:53,6,2604.35,15626.1,DELIVERED,PENDING
ORD00033970,CUST004725,PROD00139,WH009,2026-04-29 10:33:46,8,356.26,2850.08,DELIVERED,PAID
ORD00033971,CUST009513,PROD00498,WH008,2025-06-10 16:20:09,2,461.81,923.62,PLACED,PAID
ORD00033972,CUST000980,PROD00231,WH001,2025-07-21 16:55:10,2,272.75,545.5,PROCESSING,PAID
ORD00033973,CUST001466,PROD00214,WH003,2025-03-18 02:18:13,10,1653.05,16530.5,DELIVERED,REFUNDED
ORD00033974,CUST001793,PROD00305,WH004,2025-01-22 21:17:56,2,515.0,1030.0,DELIVERED,PENDING
ORD00033975,CUST000433,PROD00085,WH009,2026-04-14 02:34:42,2,342.68,685.36,DELIVERED,PAID
ORD00033976,CUST003565,PROD00085,WH009,2025-05-13 16:32:49,5,342.68,1713.4,PLACED,PAID
ORD00033977,CUST008711,PROD00121,WH008,2025-04-30 21:30:42,3,2002.44,6007.32,PLACED,PAID
ORD00033978,CUST002915,PROD00418,WH010,2025-09-25 08:36:55,1,1939.08,1939.08,DELIVERED,PENDING
ORD00033979,CUST005804,PROD00245,WH001,2025-08-07 11:05:03,3,1432.7,4298.1,DELIVERED,PAID
ORD00033980,CUST004248,PROD00431,WH007,2025-09-24 02:11:22,3,3074.1,9222.3,DELIVERED,PAID
ORD00033981,CUST006677,PROD00451,WH008,2026-01-21 23:16:12,9,1596.78,14371.02,DELIVERED,PAID
ORD00033982,CUST005174,PROD00352,WH002,2026-03-14 14:05:36,3,1211.29,3633.87,PLACED,PAID
ORD00033983,CUST008782,PROD00376,WH005,2025-04-07 20:23:20,6,716.64,4299.84,DELIVERED,PAID
ORD00033984,CUST005165,PROD00434,WH010,2026-04-01 12:35:06,2,35.38,70.76,PLACED,PAID
ORD00033985,CUST003763,PROD00288,WH003,2026-02-16 05:24:21,8,2126.51,17012.08,PLACED,PENDING
ORD00033986,CUST009142,PROD00279,WH002,2026-01-02 01:57:20,9,2226.63,20039.67,DELIVERED,PAID
ORD00033987,CUST005550,PROD00436,WH001,2025-04-30 03:15:13,4,497.47,1989.88,SHIPPED,PAID
ORD00033988,CUST001074,PROD00456,WH005,2026-01-27 21:44:25,5,946.86,4734.3,PLACED,REFUNDED
ORD00033989,CUST002742,PROD00157,WH008,2025-08-24 20:26:26,1,2259.62,2259.62,DELIVERED,PAID
ORD00033990,CUST009403,PROD00364,WH010,2025-06-25 00:25:50,10,3495.94,34959.4,PLACED,PAID
ORD00033991,CUST008112,PROD00392,WH009,2025-09-05 09:33:28,1,2047.42,2047.42,DELIVERED,PAID
ORD00033992,CUST008512,PROD00362,WH003,2026-05-19 04:26:46,5,2844.22,14221.1,DELIVERED,PAID
ORD00033993,CUST009283,PROD00375,WH001,2025-06-28 09:49:44,6,134.4,806.4,DELIVERED,PAID
ORD00033994,CUST003088,PROD00158,WH008,2026-03-22 22:38:15,5,2415.56,12077.8,CANCELLED,PAID
ORD00033995,CUST006978,PROD00483,WH007,2025-01-17 07:35:33,1,396.5,396.5,DELIVERED,PAID
ORD00033996,CUST000862,PROD00178,WH007,2025-01-20 20:28:33,9,946.37,8517.33,DELIVERED,REFUNDED
ORD00033997,CUST006213,PROD00135,WH006,2026-06-02 20:00:42,0,2604.35,7813.05,SHIPPED,PAID
ORD00033998,CUST009480,PROD00347,WH004,2026-07-14 13:29:17,8,983.08,7864.64,SHIPPED,PENDING
ORD00033999,CUST008242,PROD00052,WH009,2025-02-01 13:43:27,3,1994.54,5983.62,SHIPPED,PAID
ORD00034000,CUST005126,PROD00471,WH008,2025-06-13 23:51:59,8,1512.11,12096.88,DELIVERED,PENDING
ORD00034001,CUST009346,PROD00241,WH005,2026-02-07 02:30:29,8,43.32,346.56,DELIVERED,PAID
ORD00034002,CUST001710,PROD00263,WH001,2025-12-28 12:21:33,8,637.63,5101.04,DELIVERED,PAID
ORD00034003,CUST004666,PROD00090,WH003,2025-07-10 23:31:17,9,2082.8,18745.2,PROCESSING,PAID
ORD00034004,CUST001677,PROD00286,WH006,2026-05-21 18:32:12,3,539.85,1619.55,SHIPPED,PAID
ORD00034005,CUST001168,PROD00372,WH006,2025-09-27 04:07:58,4,474.84,1899.36,PLACED,REFUNDED
ORD00034006,CUST001339,PROD00019,WH003,2025-12-09 20:16:20,5,2980.58,14902.9,DELIVERED,PENDING
ORD00034007,CUST002714,PROD00463,WH005,2026-06-30 23:22:03,10,1724.54,17245.4,DELIVERED,PAID
ORD00034008,CUST009011,PROD00191,WH006,2026-03-06 15:56:07,3,1160.25,3480.75,DELIVERED,PAID
ORD00034009,CUST000958,PROD00335,WH005,2025-10-04 20:24:17,8,148.69,1189.52,SHIPPED,PAID
ORD00034010,CUST004355,PROD00044,WH002,2026-06-03 02:25:17,3,791.27,2373.81,DELIVERED,PENDING
ORD00034011,CUST008494,PROD00408,WH002,2026-01-14 10:28:41,4,646.33,2585.32,DELIVERED,PAID
ORD00034012,CUST001986,PROD00383,WH002,2025-11-26 02:13:36,8,901.61,7212.88,PLACED,REFUNDED
ORD00034013,CUST006034,PROD00045,WH004,2025-01-02 04:20:07,10,3286.26,32862.6,PLACED,PAID
ORD00034014,CUST002994,PROD00417,WH006,2026-01-08 06:04:33,7,266.05,1862.35,CANCELLED,PAID
ORD00034015,CUST008273,PROD00049,WH009,2025-05-19 00:17:22,6,448.74,2692.44,SHIPPED,PAID
ORD00034016,CUST006628,PROD00409,WH004,2025-02-18 20:14:40,5,1532.65,7663.25,DELIVERED,PENDING
ORD00034017,CUST008550,PROD00389,WH008,2025-02-13 08:30:08,7,508.86,3562.02,PROCESSING,PAID
ORD00034018,CUST006736,PROD00403,WH006,2026-03-08 18:38:18,8,469.3,3754.4,SHIPPED,PENDING
ORD00034019,CUST009616,PROD00442,WH005,2026-02-25 10:59:18,1,1003.32,1003.32,PLACED,REFUNDED
ORD00034020,CUST009813,PROD00201,WH004,2025-04-04 03:09:41,4,849.52,3398.08,DELIVERED,PAID
ORD00034021,CUST009743,PROD00347,WH002,2025-09-11 11:10:50,4,983.08,3932.32,DELIVERED,PAID
ORD00034022,CUST008678,PROD00073,WH003,2025-07-01 16:46:44,3,2404.09,7212.27,DELIVERED,PAID
ORD00034023,CUST000387,PROD00159,WH010,2025-04-25 09:58:27,8,849.05,6792.4,DELIVERED,PAID
ORD00034024,CUST001304,PROD00137,WH009,2025-08-11 16:38:10,5,198.36,991.8,SHIPPED,REFUNDED
ORD00034025,CUST003667,PROD00253,WH009,2026-07-17 13:55:38,3,1489.03,4467.09,DELIVERED,PAID
ORD00034026,CUST004230,PROD00352,WH002,2025-12-03 05:44:05,6,1211.29,7267.74,DELIVERED,REFUNDED
ORD00034027,CUST000414,PROD00367,WH001,2026-03-17 22:41:10,2,1493.66,2987.32,DELIVERED,REFUNDED
ORD00034028,CUST004559,PROD00424,WH010,2026-07-18 16:42:32,4,474.14,1896.56,SHIPPED,PAID
ORD00034029,CUST003648,PROD00082,WH007,2026-02-20 00:37:31,4,1021.28,4085.12,DELIVERED,PAID
ORD00034030,CUST007180,PROD00339,WH005,2025-09-19 02:37:37,1,497.36,497.36,CANCELLED,PAID
ORD00034031,CUST004434,PROD00115,WH009,2026-07-22 02:32:42,1,2760.63,2760.63,CANCELLED,PAID
ORD00034032,CUST005040,PROD00263,WH003,2025-02-25 15:08:10,7,637.63,4463.41,PLACED,PAID
ORD00034033,CUST008023,PROD00331,WH005,2026-07-22 06:21:18,1,1399.56,1399.56,DELIVERED,REFUNDED
ORD00034034,CUST001886,PROD00051,WH009,2025-09-01 08:37:06,9,246.69,2220.21,DELIVERED,REFUNDED
ORD00034035,CUST008007,PROD00254,WH007,2025-10-30 14:38:25,5,387.41,1937.05,DELIVERED,PAID
ORD00034036,CUST004394,PROD00444,WH007,2025-03-10 02:34:49,7,2659.28,18614.96,PLACED,PAID
ORD00034037,CUST005986,PROD00099,WH010,2025-05-08 06:47:14,9,1669.98,15029.82,SHIPPED,PAID
ORD00034038,CUST003315,PROD00072,WH008,2026-04-25 18:50:01,5,1972.36,9861.8,PROCESSING,PAID
ORD00034039,CUST005504,PROD00010,WH008,2026-06-19 13:09:28,3,1770.16,5310.48,PROCESSING,REFUNDED
ORD00034040,CUST001883,PROD00244,WH007,2025-04-15 05:40:40,8,2976.69,23813.52,SHIPPED,REFUNDED
ORD00034041,CUST004047,PROD00383,WH001,2025-04-30 23:35:36,2,901.61,1803.22,PROCESSING,PENDING
ORD00034042,CUST008095,PROD00215,WH007,2026-02-10 21:39:09,1,1309.97,1309.97,PROCESSING,PENDING
ORD00034043,CUST003910,PROD00185,WH008,2026-01-25 12:06:01,5,938.15,4690.75,DELIVERED,PAID
ORD00034044,CUST007857,PROD00173,WH010,2026-05-25 11:25:05,5,2427.38,12136.9,DELIVERED,REFUNDED
ORD00034045,CUST006808,PROD00026,WH002,2026-03-28 15:53:46,10,1403.82,14038.2,PLACED,PAID
ORD00034046,CUST004588,PROD00290,WH009,2026-01-01 04:24:55,4,330.15,1320.6,PROCESSING,PAID
ORD00034047,CUST009196,PROD00304,WH009,2025-01-15 14:04:38,2,2139.01,4278.02,CANCELLED,PAID
ORD00034048,CUST005131,PROD00192,WH004,2026-06-23 19:41:28,7,1000.91,7006.37,DELIVERED,REFUNDED
ORD00034049,CUST007479,PROD00125,WH006,2025-06-02 00:23:54,10,2384.59,23845.9,SHIPPED,PAID
ORD00034050,CUST007168,PROD00310,WH007,2026-01-09 03:12:57,8,840.12,6720.96,SHIPPED,PAID
ORD00034051,CUST007979,PROD00159,WH004,2025-05-10 00:57:17,8,849.05,6792.4,DELIVERED,REFUNDED
ORD00034052,CUST008164,PROD00392,WH010,2025-10-09 06:32:57,4,2047.42,8189.68,DELIVERED,PAID
ORD00034053,CUST003236,PROD00472,WH002,2026-05-31 18:58:57,7,1447.94,10135.58,DELIVERED,PAID
ORD00034054,CUST003094,PROD00011,WH006,2025-09-23 05:50:38,6,3261.5,19569.0,SHIPPED,REFUNDED
ORD00034055,CUST004601,PROD00110,WH008,2025-10-12 09:35:38,10,48.36,483.6,SHIPPED,REFUNDED
ORD00034056,CUST006513,PROD00053,WH008,2025-01-29 07:32:46,1,976.64,976.64,PROCESSING,PAID
ORD00034057,CUST003628,PROD00231,WH001,2025-11-28 06:22:57,6,272.75,1636.5,DELIVERED,PAID
ORD00034058,CUST007931,PROD00115,WH003,2026-05-14 23:57:49,2,2760.63,5521.26,DELIVERED,PAID
ORD00034059,CUST001352,PROD00278,WH009,2026-01-06 23:16:45,7,1037.11,7259.77,PLACED,PENDING
ORD00034060,CUST004583,PROD00377,WH007,2025-01-17 13:30:43,4,2242.53,8970.12,DELIVERED,PAID
ORD00034061,CUST004063,PROD00249,WH007,2025-08-25 19:05:54,4,1311.34,5245.36,SHIPPED,REFUNDED
ORD00034062,CUST009575,PROD00063,WH006,2025-02-04 21:07:22,6,625.98,3755.88,DELIVERED,REFUNDED
ORD00034063,CUST005330,PROD00353,WH002,2025-12-12 11:30:45,10,139.85,1398.5,DELIVERED,PAID
ORD00034064,CUST004077,PROD00443,WH008,2025-08-20 17:56:09,6,1713.14,10278.84,DELIVERED,PAID
ORD00034065,CUST007984,PROD00236,WH010,2025-04-27 18:42:38,10,1810.36,18103.6,DELIVERED,PAID
ORD00034066,CUST007277,PROD00331,WH004,2026-01-14 20:47:10,7,1399.56,9796.92,DELIVERED,REFUNDED
ORD00034067,CUST005077,PROD00245,WH004,2026-07-28 02:13:32,3,1432.7,4298.1,PLACED,PENDING
ORD00034068,CUST000904,PROD00052,WH003,2026-03-24 09:02:57,1,1994.54,1994.54,DELIVERED,PENDING
ORD00034069,CUST000449,PROD00256,WH007,2025-07-25 09:35:41,3,1020.74,3062.22,DELIVERED,REFUNDED
ORD00034070,CUST009720,PROD00458,WH006,2026-07-22 22:54:04,4,518.13,2072.52,PROCESSING,PENDING
ORD00034071,CUST002445,PROD00296,WH006,2026-03-21 15:45:15,7,464.22,3249.54,PROCESSING,PAID
ORD00034072,CUST009880,PROD00015,WH010,2025-04-17 01:38:31,10,1941.45,19414.5,DELIVERED,REFUNDED
ORD00034073,CUST008019,PROD00232,WH006,2025-05-07 06:37:11,5,1433.06,7165.3,DELIVERED,PAID
ORD00034074,CUST008585,PROD00288,WH005,2025-08-21 12:22:24,10,2126.51,21265.1,PLACED,REFUNDED
ORD00034075,CUST000154,PROD00302,WH001,2026-07-20 06:54:24,3,761.53,2284.59,DELIVERED,PAID
ORD00034076,CUST006179,PROD00491,WH003,2026-05-03 22:34:04,7,1171.17,8198.19,PLACED,PAID
ORD00034077,CUST009779,PROD00029,WH002,2025-11-05 13:04:42,9,862.04,7758.36,PLACED,PAID
ORD00034078,CUST007726,PROD00157,WH005,2026-01-30 05:38:20,4,2259.62,9038.48,CANCELLED,PENDING
ORD00034079,CUST000426,PROD00002,WH007,2025-08-20 11:45:37,6,528.33,3169.98,DELIVERED,PAID
ORD00034080,CUST009162,PROD00066,WH002,2025-05-29 13:40:08,7,1643.24,11502.68,DELIVERED,REFUNDED
ORD00034081,CUST005969,PROD00431,WH006,2026-04-17 18:36:10,3,3074.1,9222.3,DELIVERED,PAID
ORD00034082,CUST000094,PROD00072,WH008,2026-02-06 08:56:26,5,1972.36,9861.8,DELIVERED,PAID
ORD00034083,CUST002891,PROD00379,WH007,2026-07-30 10:04:45,5,128.3,641.5,DELIVERED,PAID
ORD00034084,CUST002102,PROD00470,WH002,2026-07-04 06:43:41,2,1821.0,3642.0,SHIPPED,PAID
ORD00034085,CUST006409,PROD00398,WH002,2026-01-27 09:36:02,1,768.5,768.5,SHIPPED,PAID
ORD00034086,CUST004095,PROD00330,WH007,2026-01-14 15:47:32,10,2707.27,27072.7,DELIVERED,PENDING
ORD00034087,CUST003420,PROD00408,WH009,2026-07-02 03:36:53,2,646.33,1292.66,DELIVERED,PAID
ORD00034088,CUST002359,PROD00390,WH009,2026-07-06 09:37:23,3,178.07,534.21,DELIVERED,REFUNDED
ORD00034089,CUST006373,PROD00367,WH004,2025-04-27 16:54:53,4,1493.66,5974.64,SHIPPED,PENDING
ORD00034090,CUST008748,PROD00470,WH003,2025-09-11 05:37:42,4,1821.0,7284.0,DELIVERED,REFUNDED
ORD00034091,CUST007056,PROD00347,WH004,2025-11-12 20:04:37,3,983.08,2949.24,PROCESSING,PAID
ORD00034092,CUST002598,PROD00332,WH010,2025-01-29 04:50:46,3,2526.3,7578.9,DELIVERED,PAID
ORD00034093,CUST001094,PROD00004,WH010,2026-06-04 08:10:42,7,595.69,4169.83,PROCESSING,PENDING
ORD00034094,CUST007873,PROD00269,WH009,2026-07-21 15:20:06,4,164.01,656.04,DELIVERED,REFUNDED
ORD00034095,CUST003124,PROD00151,WH005,2025-05-03 09:24:41,8,217.77,1742.16,SHIPPED,PENDING
ORD00034096,CUST003150,PROD00031,WH005,2025-03-10 12:12:29,5,2189.97,10949.85,DELIVERED,REFUNDED
ORD00034097,CUST004533,PROD00425,WH006,2026-05-18 15:33:02,2,1815.18,3630.36,CANCELLED,PAID
ORD00034098,CUST003161,PROD00271,WH004,2026-03-13 14:03:51,1,2994.86,2994.86,CANCELLED,PAID
ORD00034099,CUST004585,PROD00224,WH003,2025-05-25 10:05:46,7,555.77,3890.39,DELIVERED,PAID
ORD00034100,CUST003319,PROD00413,WH004,2025-02-08 01:23:54,5,1451.62,7258.1,SHIPPED,REFUNDED
ORD00034101,CUST003301,PROD00444,WH004,2026-05-23 04:59:00,5,2659.28,13296.4,DELIVERED,PENDING
ORD00034102,CUST004979,PROD00153,WH006,2025-02-05 23:06:28,4,1729.77,6919.08,DELIVERED,PAID
ORD00034103,CUST008175,PROD00026,WH002,2025-02-19 05:17:28,1,1403.82,1403.82,PLACED,PAID
ORD00034104,CUST006398,PROD00288,WH009,2025-03-05 07:17:41,6,2126.51,12759.06,DELIVERED,PAID
ORD00034105,CUST008876,PROD00450,WH006,2026-07-30 13:24:16,3,1326.32,3978.96,DELIVERED,PAID
ORD00034106,CUST000169,PROD00421,WH008,2025-09-10 00:01:15,8,2370.64,18965.12,DELIVERED,PAID
ORD00034107,CUST004414,PROD00034,WH006,2025-06-13 02:19:58,3,338.54,1015.62,DELIVERED,PENDING
ORD00034108,CUST005424,PROD00081,WH005,2026-02-21 20:42:49,9,1204.49,10840.41,DELIVERED,PAID
ORD00034109,CUST001835,PROD00345,WH008,2026-05-24 15:29:53,2,2016.13,4032.26,PROCESSING,PAID
ORD00034110,CUST000659,PROD00065,WH007,2026-04-10 09:55:50,2,2898.43,5796.86,PLACED,PENDING
ORD00034111,CUST001801,PROD00158,WH001,2026-06-28 03:17:49,1,2415.56,2415.56,DELIVERED,PAID
ORD00034112,CUST002597,PROD00249,WH010,2025-03-17 01:24:02,2,1311.34,2622.68,DELIVERED,PAID
